"Site","Date","TSS","TN-stream","TAN","TON","DIN","TKN","DRP","TP-stream","Chl.a-stream","lat","lon","Turbidity","waterType","Nitrate-N","TN-lake","TP-lake","Chl.a-lake","TP","TN","Chl.a"
"Maori Lakes Outlet","2022-02-22",4,500,14,0.33,0.17,170,2,9,2.3,-43.579612,171.176082,NA,1,330,NA,NA,NA,9,500,2.3
"Maori Lakes Outlet","2022-03-24",4,540,18,0.41,0.13,130,2,7,2,-43.579612,171.176082,NA,1,410,NA,NA,NA,7,540,2
"Maori Lakes Outlet","2022-04-26",11,730,18,0.57,0.16,160,2,14,5.2,-43.579612,171.176082,NA,1,570,NA,NA,NA,14,730,5.2
"Maori Lakes Outlet","2022-05-17",8,720,23,0.61,NA,110,2,7,3.7,-43.579612,171.176082,NA,1,610,NA,NA,NA,7,720,3.7
"Maori Lakes Outlet","2022-06-16",13,540,12,0.44,0.05,50,2,13,5.5,-43.579612,171.176082,NA,1,440,NA,NA,NA,13,540,5.5
"Maori Lakes Outlet","2022-07-25",1.5,500,5,0.32,NA,180,5,12,0.5,-43.579612,171.176082,NA,1,320,NA,NA,NA,12,500,0.5
"Maori Lakes Outlet","2022-08-23",1.5,390,5,0.21,NA,180,2,9,2.5,-43.579612,171.176082,NA,1,210,NA,NA,NA,9,390,2.5
"Maori Lakes Outlet","2022-09-20",1.5,590,5,0.37,NA,230,2,6,3.8,-43.579612,171.176082,NA,1,370,NA,NA,NA,6,590,3.8
"Maori Lakes Outlet","2022-10-17",4,560,5,0.42,NA,130,2,11,3.4,-43.579612,171.176082,NA,1,420,NA,NA,NA,11,560,3.4
"Maori Lakes Outlet","2022-11-17",4,560,5,0.42,NA,130,2,11,3.4,-43.579612,171.176082,NA,1,420,NA,NA,NA,11,560,3.4
"Maori Lakes Outlet","2022-12-21",4,570,5,0.39,NA,180,2,11,2.9,-43.579612,171.176082,NA,1,390,NA,NA,NA,11,570,2.9
"Maori Lakes Outlet","2023-01-17",5,440,10,0.3,NA,130,2,9,2.4,-43.579612,171.176082,NA,1,300,NA,NA,NA,9,440,2.4
"Maori Lakes Outlet","2023-02-14",4,540,26,0.42,NA,120,2,8,2,-43.579612,171.176082,NA,1,420,NA,NA,NA,8,540,2
"Maori Lakes Outlet","2023-03-15",3,580,18,0.42,NA,150,2,7,1.7,-43.579612,171.176082,NA,1,420,NA,NA,NA,7,580,1.7
"Maori Lakes Outlet","2023-04-05",26,720,19,0.5,NA,220,2,17,11,-43.579612,171.176082,NA,1,500,NA,NA,NA,17,720,11
"Maori Lakes Outlet","2023-05-11",10,670,30,0.51,NA,160,2,12,3.8,-43.579612,171.176082,NA,1,510,NA,NA,NA,12,670,3.8
"Maori Lakes Outlet","2023-06-08",5,700,17,0.57,NA,130,2,7,1.2,-43.579612,171.176082,NA,1,570,NA,NA,NA,7,700,1.2
"Maori Lakes Outlet","2023-07-06",5,730,12,0.64,NA,50,2,5,1.3,-43.579612,171.176082,NA,1,640,NA,NA,NA,5,730,1.3
"Maori Lakes Outlet","2023-08-03",8,460,5,0.31,NA,160,2,14,3,-43.579612,171.176082,NA,1,310,NA,NA,NA,14,460,3
"Maori Lakes Outlet","2023-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.579612,171.176082,NA,1,NA,NA,NA,NA,NA,NA,NA
"Maori Lakes Outlet","2023-10-25",3,490,5,0.28,NA,220,2,7,1.9,-43.579612,171.176082,NA,1,280,NA,NA,NA,7,490,1.9
"Maori Lakes Outlet","2023-11-14",28,510,5,0.27,NA,240,2,34,11.5,-43.579612,171.176082,NA,1,270,NA,NA,NA,34,510,11.5
"Mellish Stream","2020-01-15",1.5,55,5,0.035,NA,50,2,2,NA,-43.471243,171.216893,NA,1,35,NA,NA,NA,2,55,NA
"Mellish Stream","2020-02-11",1.5,55,5,0.026,NA,50,2,2,NA,-43.471243,171.216893,NA,1,26,NA,NA,NA,2,55,NA
"Mellish Stream","2020-03-16",1.5,55,5,0.027,NA,50,2,4,NA,-43.471243,171.216893,NA,1,27,NA,NA,NA,4,55,NA
"Mellish Stream","2020-06-02",1.5,120,5,0.07,NA,50,5,2,NA,-43.471243,171.216893,NA,1,70,NA,NA,NA,2,120,NA
"Mellish Stream","2020-08-11",1.5,240,5,0.055,NA,180,2,8,NA,-43.471243,171.216893,NA,1,55,NA,NA,NA,8,240,NA
"Mellish Stream","2020-09-07",1.5,55,5,0.056,NA,50,2,2,NA,-43.471243,171.216893,NA,1,56,NA,NA,NA,2,55,NA
"Mellish Stream","2020-12-02",1.5,55,5,0.034,NA,50,2,3,NA,-43.471243,171.216893,NA,1,34,NA,NA,NA,3,55,NA
"Mellish Stream","2021-01-13",1.5,55,5,0.032,NA,50,2,2,NA,-43.471243,171.216893,NA,1,32,NA,NA,NA,2,55,NA
"Mellish Stream","2021-02-24",1.5,55,5,0.035,NA,50,2,3,NA,-43.471243,171.216893,NA,1,35,NA,NA,NA,3,55,NA
"Mellish Stream","2021-03-15",1.5,55,5,0.041,0.05,50,2,1,NA,-43.471243,171.216893,NA,1,41,NA,NA,NA,1,55,NA
"Mellish Stream","2021-04-28",1.5,55,5,0.049,0.05,50,2,3,NA,-43.471243,171.216893,NA,1,49,NA,NA,NA,3,55,NA
"Mellish Stream","2021-06-10",1.5,55,5,0.06,0.05,50,2,5,NA,-43.471243,171.216893,NA,1,60,NA,NA,NA,5,55,NA
"Mellish Stream","2021-07-12",1.5,55,5,0.059,0.05,NA,NA,NA,50,-43.471243,171.216893,NA,1,59,NA,NA,NA,NA,55,50
"Mellish Stream","2021-08-11",1.5,120,5,0.059,0.05,5,4,NA,50,-43.471243,171.216893,NA,1,59,NA,NA,NA,NA,120,50
"Mellish Stream","2021-09-29",1.5,55,5,0.073,0.05,2,3,NA,50,-43.471243,171.216893,NA,1,73,NA,NA,NA,NA,55,50
"Mellish Stream","2021-10-20",1.5,100,5,0.064,0.05,2,3,NA,50,-43.471243,171.216893,NA,1,64,NA,NA,NA,NA,100,50
"Mellish Stream","2021-11-18",1.5,120,5,0.067,NA,50,0.5,4,NA,-43.471243,171.216893,NA,1,67,NA,NA,NA,4,120,NA
"Mellish Stream","2021-12-14",1.5,170,5,0.057,NA,110,2,4,NA,-43.471243,171.216893,NA,1,57,NA,NA,NA,4,170,NA
"Mellish Stream","2022-01-12",3,55,5,0.046,0.05,2,4,NA,NA,-43.471243,171.216893,NA,1,46,NA,NA,NA,NA,55,NA
"Mellish Stream","2022-02-22",7,55,5,0.04,0.05,50,2,2,NA,-43.471243,171.216893,NA,1,40,NA,NA,NA,2,55,NA
"Mellish Stream","2022-03-24",1.5,55,5,0.039,0.05,50,2,3,NA,-43.471243,171.216893,NA,1,39,NA,NA,NA,3,55,NA
"Mellish Stream","2022-04-26",1.5,55,5,0.044,0.05,50,2,5,NA,-43.471243,171.216893,NA,1,44,NA,NA,NA,5,55,NA
"Mellish Stream","2022-05-17",1.5,55,5,0.045,NA,50,2,4,NA,-43.471243,171.216893,NA,1,45,NA,NA,NA,4,55,NA
"Mellish Stream","2022-06-16",1.5,130,5,0.043,0.05,50,2,1,NA,-43.471243,171.216893,NA,1,43,NA,NA,NA,1,130,NA
"Mellish Stream","2022-07-25",1.5,55,5,0.052,NA,50,4,5,NA,-43.471243,171.216893,NA,1,52,NA,NA,NA,5,55,NA
"Mellish Stream","2022-09-20",8,150,5,0.036,NA,110,2,6,NA,-43.471243,171.216893,NA,1,36,NA,NA,NA,6,150,NA
"Mellish Stream","2022-10-17",1.5,55,5,0.047,NA,50,2,4,NA,-43.471243,171.216893,NA,1,47,NA,NA,NA,4,55,NA
"Mellish Stream","2022-11-17",1.5,55,5,0.047,NA,50,2,4,NA,-43.471243,171.216893,NA,1,47,NA,NA,NA,4,55,NA
"Mellish Stream","2022-12-21",3,55,5,0.06,NA,50,2,7,NA,-43.471243,171.216893,NA,1,60,NA,NA,NA,7,55,NA
"Mellish Stream","2023-01-17",1.5,300,5,0.05,NA,250,2,6,NA,-43.471243,171.216893,NA,1,50,NA,NA,NA,6,300,NA
"Mellish Stream","2023-02-14",1.5,55,5,0.046,NA,50,2,1,NA,-43.471243,171.216893,NA,1,46,NA,NA,NA,1,55,NA
"Mellish Stream","2023-03-15",1.5,55,5,0.05,NA,50,2,4,NA,-43.471243,171.216893,NA,1,50,NA,NA,NA,4,55,NA
"Mellish Stream","2023-04-05",1.5,55,5,0.048,NA,50,2,3,NA,-43.471243,171.216893,NA,1,48,NA,NA,NA,3,55,NA
"Mellish Stream","2023-05-11",1.5,55,5,0.046,NA,50,2,5,NA,-43.471243,171.216893,NA,1,46,NA,NA,NA,5,55,NA
"Mellish Stream","2023-06-08",1.5,55,5,0.048,NA,50,2,1,NA,-43.471243,171.216893,NA,1,48,NA,NA,NA,1,55,NA
"Mellish Stream","2023-07-06",1.5,55,5,0.049,NA,50,2,3,NA,-43.471243,171.216893,NA,1,49,NA,NA,NA,3,55,NA
"Mellish Stream","2023-08-03",6,130,5,0.054,NA,50,2,5,NA,-43.471243,171.216893,NA,1,54,NA,NA,NA,5,130,NA
"Mellish Stream","2023-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.471243,171.216893,NA,1,NA,NA,NA,NA,NA,NA,NA
"Mellish Stream","2023-10-25",1.5,55,5,0.041,NA,50,2,2,NA,-43.471243,171.216893,NA,1,41,NA,NA,NA,2,55,NA
"Mellish Stream","2023-11-14",1.5,55,5,0.042,NA,50,2,4,NA,-43.471243,171.216893,NA,1,42,NA,NA,NA,4,55,NA
"Olliver Stream","2019-12-18",7,290,5,0.17,NA,120,2,16,NA,-43.494728,171.15648,NA,1,170,NA,NA,NA,16,290,NA
"Olliver Stream","2020-01-15",4,130,5,0.058,NA,50,2,9,NA,-43.494728,171.15648,NA,1,58,NA,NA,NA,9,130,NA
"Olliver Stream","2020-02-11",6,210,5,0.047,NA,160,2,8,NA,-43.494728,171.15648,NA,1,47,NA,NA,NA,8,210,NA
"Olliver Stream","2020-03-16",1.5,55,5,0.011,NA,50,2,12,NA,-43.494728,171.15648,NA,1,11,NA,NA,NA,12,55,NA
"Olliver Stream","2020-06-02",1.5,55,5,0.011,NA,50,2,9,NA,-43.494728,171.15648,NA,1,11,NA,NA,NA,9,55,NA
"Olliver Stream","2020-07-14",3,55,5,0.045,NA,50,4,16,NA,-43.494728,171.15648,NA,1,45,NA,NA,NA,16,55,NA
"Olliver Stream","2020-08-11",50,190,5,0.032,NA,160,2,78,NA,-43.494728,171.15648,NA,1,32,NA,NA,NA,78,190,NA
"Olliver Stream","2020-09-07",11,100,5,0.019,NA,50,2,11,NA,-43.494728,171.15648,NA,1,19,NA,NA,NA,11,100,NA
"Olliver Stream","2020-12-02",1.5,55,5,0.016,NA,50,2,6,NA,-43.494728,171.15648,NA,1,16,NA,NA,NA,6,55,NA
"Olliver Stream","2021-01-13",1.5,55,5,0.001,NA,50,2,7,NA,-43.494728,171.15648,NA,1,1,NA,NA,NA,7,55,NA
"Olliver Stream","2021-02-24",1.5,130,5,0.001,NA,130,2,6,NA,-43.494728,171.15648,NA,1,1,NA,NA,NA,6,130,NA
"Olliver Stream","2021-03-15",1.5,55,5,0.001,0.05,50,2,5,NA,-43.494728,171.15648,NA,1,1,NA,NA,NA,5,55,NA
"Olliver Stream","2021-04-28",1.5,55,5,0.001,0.05,50,2,4,NA,-43.494728,171.15648,NA,1,1,NA,NA,NA,4,55,NA
"Olliver Stream","2021-06-10",1.5,160,11,0.069,0.05,50,2,7,NA,-43.494728,171.15648,NA,1,69,NA,NA,NA,7,160,NA
"Olliver Stream","2021-07-12",1.5,100,5,0.07,0.05,2,5,NA,50,-43.494728,171.15648,NA,1,70,NA,NA,NA,NA,100,50
"Olliver Stream","2021-08-11",4,260,5,0.16,0.1,2,10,NA,10,-43.494728,171.15648,NA,1,160,NA,NA,NA,NA,260,10
"Olliver Stream","2021-09-29",4,55,5,0.046,0.05,2,9,NA,50,-43.494728,171.15648,NA,1,46,NA,NA,NA,NA,55,50
"Olliver Stream","2021-10-20",5,55,5,0.015,0.05,2,9,NA,50,-43.494728,171.15648,NA,1,15,NA,NA,NA,NA,55,50
"Olliver Stream","2021-11-18",4,55,5,0.028,0.05,50,0.5,12,NA,-43.494728,171.15648,NA,1,28,NA,NA,NA,12,55,NA
"Olliver Stream","2021-12-14",5,55,5,0.029,NA,50,2,13,NA,-43.494728,171.15648,NA,1,29,NA,NA,NA,13,55,NA
"Olliver Stream","2022-01-12",3,55,5,0.036,0.05,4,11,NA,NA,-43.494728,171.15648,NA,1,36,NA,NA,NA,NA,55,NA
"Olliver Stream","2022-02-22",4,55,5,0.012,0.05,50,2,9,NA,-43.494728,171.15648,NA,1,12,NA,NA,NA,9,55,NA
"Olliver Stream","2022-03-24",7,55,5,0.018,0.05,50,2,20,NA,-43.494728,171.15648,NA,1,18,NA,NA,NA,20,55,NA
"Olliver Stream","2022-04-26",9,120,5,0.02,0.05,50,2,14,NA,-43.494728,171.15648,NA,1,20,NA,NA,NA,14,120,NA
"Olliver Stream","2022-05-17",6,55,5,0.036,NA,50,2,8,NA,-43.494728,171.15648,NA,1,36,NA,NA,NA,8,55,NA
"Olliver Stream","2022-06-16",11,180,5,0.088,0.05,50,2,16,NA,-43.494728,171.15648,NA,1,88,NA,NA,NA,16,180,NA
"Olliver Stream","2022-07-25",4,380,5,0.27,NA,110,10,16,NA,-43.494728,171.15648,NA,1,270,NA,NA,NA,16,380,NA
"Olliver Stream","2022-08-23",5,160,5,0.094,NA,50,4,11,NA,-43.494728,171.15648,NA,1,94,NA,NA,NA,11,160,NA
"Olliver Stream","2022-09-20",4,150,5,0.013,NA,140,2,10,NA,-43.494728,171.15648,NA,1,13,NA,NA,NA,10,150,NA
"Olliver Stream","2022-10-17",1.5,55,5,0.004,NA,50,2,6,NA,-43.494728,171.15648,NA,1,4,NA,NA,NA,6,55,NA
"Olliver Stream","2022-11-17",1.5,55,5,0.004,NA,50,2,6,NA,-43.494728,171.15648,NA,1,4,NA,NA,NA,6,55,NA
"Olliver Stream","2022-12-21",1.5,55,5,0.012,NA,50,2,8,NA,-43.494728,171.15648,NA,1,12,NA,NA,NA,8,55,NA
"Olliver Stream","2023-01-17",3,120,5,0.031,NA,50,6,11,NA,-43.494728,171.15648,NA,1,31,NA,NA,NA,11,120,NA
"Olliver Stream","2023-02-14",8,55,5,0.007,NA,50,2,16,NA,-43.494728,171.15648,NA,1,7,NA,NA,NA,16,55,NA
"Olliver Stream","2023-03-15",1.5,100,5,0.005,NA,50,2,8,NA,-43.494728,171.15648,NA,1,5,NA,NA,NA,8,100,NA
"Olliver Stream","2023-04-05",3,55,5,0.001,NA,50,2,7,NA,-43.494728,171.15648,NA,1,1,NA,NA,NA,7,55,NA
"Olliver Stream","2023-05-11",1.5,55,5,0.008,NA,50,2,10,NA,-43.494728,171.15648,NA,1,8,NA,NA,NA,10,55,NA
"Olliver Stream","2023-06-08",5,55,5,0.024,NA,50,2,7,NA,-43.494728,171.15648,NA,1,24,NA,NA,NA,7,55,NA
"Olliver Stream","2023-07-06",4,55,5,0.029,NA,50,2,6,NA,-43.494728,171.15648,NA,1,29,NA,NA,NA,6,55,NA
"Olliver Stream","2023-08-03",4,120,5,0.058,NA,50,2,5,NA,-43.494728,171.15648,NA,1,58,NA,NA,NA,5,120,NA
"Olliver Stream","2023-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.494728,171.15648,NA,1,NA,NA,NA,NA,NA,NA,NA
"Olliver Stream","2023-11-14",1.5,55,5,0.023,NA,50,2,11,NA,-43.494728,171.15648,NA,1,23,NA,NA,NA,11,55,NA
"Olliver Stream","2025-10-25",4,100,5,0.022,NA,50,2,10,NA,-43.494728,171.15648,NA,1,22,NA,NA,NA,10,100,NA
"Paddle Hill Creek","2012-02-10",3,110,36,0.002,0.038,100,4,10,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,10,110,NA
"Paddle Hill Creek","2012-02-23",5,470,10,0.002,0.012,470,4,25,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,25,470,NA
"Paddle Hill Creek","2012-07-12",3,110,10,0.004,0.014,100,4,6,NA,-43.605034,171.170337,NA,1,4,NA,NA,NA,6,110,NA
"Paddle Hill Creek","2012-07-30",3,250,10,0.002,0.012,250,5,8,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,8,250,NA
"Paddle Hill Creek","2012-08-01",3,250,10,0.002,0.012,250,5,8,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,8,250,NA
"Paddle Hill Creek","2012-08-16",1.5,130,10,0.003,0.013,120,5,6,NA,-43.605034,171.170337,NA,1,3,NA,NA,NA,6,130,NA
"Paddle Hill Creek","2012-10-15",5,160,10,0.003,0.013,160,4,18,NA,-43.605034,171.170337,NA,1,3,NA,NA,NA,18,160,NA
"Paddle Hill Creek","2012-11-07",1.5,55,10,0.002,0.012,100,4,10,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2012-12-04",1.5,55,5,0.001,NA,50,2,16,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,16,55,NA
"Paddle Hill Creek","2013-01-16",3,100,5,0.001,NA,100,2,12,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,12,100,NA
"Paddle Hill Creek","2013-01-25",1.5,160,5,0.001,NA,160,2,7,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,7,160,NA
"Paddle Hill Creek","2013-02-25",4,55,5,0.001,NA,50,2,16,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,16,55,NA
"Paddle Hill Creek","2013-03-13",4,55,5,0.001,NA,50,2,130,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,130,55,NA
"Paddle Hill Creek","2013-03-21",4,200,13,0.001,NA,200,2,12,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,12,200,NA
"Paddle Hill Creek","2013-05-01",1.5,170,5,0.002,NA,170,2,11,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,11,170,NA
"Paddle Hill Creek","2013-05-29",9,55,5,0.001,NA,50,2,14,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,14,55,NA
"Paddle Hill Creek","2013-10-04",1.5,55,5,0.001,NA,50,2,9,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,9,55,NA
"Paddle Hill Creek","2013-11-14",1.5,55,5,0.001,NA,50,2,4,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,4,55,NA
"Paddle Hill Creek","2013-12-18",1.5,55,5,0.001,NA,50,2,7,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,7,55,NA
"Paddle Hill Creek","2014-02-11",1.5,10,5,0.004,NA,100,2,5,NA,-43.605034,171.170337,NA,1,4,NA,NA,NA,5,10,NA
"Paddle Hill Creek","2014-03-20",1.5,55,5,0.002,NA,50,2,6,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,6,55,NA
"Paddle Hill Creek","2014-05-22",1.5,55,5,0.002,NA,50,4,12,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,12,55,NA
"Paddle Hill Creek","2014-06-13",1.5,100,5,0.008,NA,50,2,11,NA,-43.605034,171.170337,NA,1,8,NA,NA,NA,11,100,NA
"Paddle Hill Creek","2014-07-10",1.5,55,5,0.004,NA,50,2,6,NA,-43.605034,171.170337,NA,1,4,NA,NA,NA,6,55,NA
"Paddle Hill Creek","2014-08-13",1.5,55,5,0.002,NA,50,4,7,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,7,55,NA
"Paddle Hill Creek","2014-09-18",1.5,55,5,0.001,NA,50,2,8,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,8,55,NA
"Paddle Hill Creek","2014-10-14",3,55,5,0.001,NA,50,4,11,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,11,55,NA
"Paddle Hill Creek","2014-11-26",1.5,55,5,0.002,NA,50,2,6,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,6,55,NA
"Paddle Hill Creek","2014-12-17",6,190,5,0.001,NA,190,2,16,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,16,190,NA
"Paddle Hill Creek","2015-01-12",1.5,55,5,0.002,NA,50,2,12,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,12,55,NA
"Paddle Hill Creek","2015-02-17",1.5,55,5,0.005,NA,50,2,10,NA,-43.605034,171.170337,NA,1,5,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2015-04-01",3,250,5,0.177,NA,50,2,6,NA,-43.605034,171.170337,NA,1,177,NA,NA,NA,6,250,NA
"Paddle Hill Creek","2015-04-22",3,110,5,0.006,NA,50,2,5,NA,-43.605034,171.170337,NA,1,6,NA,NA,NA,5,110,NA
"Paddle Hill Creek","2015-06-24",1.5,120,5,0.13,NA,110,2,8,NA,-43.605034,171.170337,NA,1,130,NA,NA,NA,8,120,NA
"Paddle Hill Creek","2015-07-23",1.5,55,5,0.008,NA,50,4,6,NA,-43.605034,171.170337,NA,1,8,NA,NA,NA,6,55,NA
"Paddle Hill Creek","2015-07-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.605034,171.170337,NA,1,NA,NA,NA,NA,NA,NA,NA
"Paddle Hill Creek","2015-08-12",1.5,55,5,0.002,NA,50,6,4,NA,-43.605034,171.170337,NA,1,2,NA,NA,NA,4,55,NA
"Paddle Hill Creek","2015-09-24",1.5,55,5,0.001,NA,50,4,10,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2016-01-20",4,220,5,0.001,NA,220,2,11,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,11,220,NA
"Paddle Hill Creek","2016-02-17",6,260,5,0.004,NA,260,2,22,NA,-43.605034,171.170337,NA,1,4,NA,NA,NA,22,260,NA
"Paddle Hill Creek","2016-03-15",4,180,5,0.003,NA,180,4,12,NA,-43.605034,171.170337,NA,1,3,NA,NA,NA,12,180,NA
"Paddle Hill Creek","2016-04-18",3,55,5,0.001,NA,50,2,16,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,16,55,NA
"Paddle Hill Creek","2016-05-17",5,370,5,0.001,NA,370,10,26,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,26,370,NA
"Paddle Hill Creek","2016-06-30",1.5,55,5,0.005,NA,50,5,36,NA,-43.605034,171.170337,NA,1,5,NA,NA,NA,36,55,NA
"Paddle Hill Creek","2016-08-18",1.5,55,5,0.001,NA,50,4,5,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,5,55,NA
"Paddle Hill Creek","2016-10-05",4,120,5,0.001,NA,120,2,11,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,11,120,NA
"Paddle Hill Creek","2016-11-10",1.5,110,5,0.001,NA,110,2,8,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,8,110,NA
"Paddle Hill Creek","2017-01-26",4,55,5,0.001,NA,50,2,12,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,12,55,NA
"Paddle Hill Creek","2017-03-23",4,110,5,0.001,NA,110,2,11,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,11,110,NA
"Paddle Hill Creek","2017-07-04",1.5,55,5,0.008,NA,50,2,10,NA,-43.605034,171.170337,NA,1,8,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2017-08-23",1.5,55,5,0.001,NA,50,2,10,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2017-10-09",1.5,140,5,0.001,NA,140,2,14,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,14,140,NA
"Paddle Hill Creek","2017-11-22",1.5,55,5,0.001,NA,50,2,4,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,4,55,NA
"Paddle Hill Creek","2018-01-31",1.5,200,5,0.001,NA,200,2,9,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,9,200,NA
"Paddle Hill Creek","2018-02-27",1.5,180,5,0.001,NA,180,2,8,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,8,180,NA
"Paddle Hill Creek","2018-03-26",1.5,55,5,0.001,NA,50,2,5,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,5,55,NA
"Paddle Hill Creek","2018-05-02",1.5,200,5,0.001,NA,200,2,6,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,6,200,NA
"Paddle Hill Creek","2018-05-28",1.5,150,5,0.001,NA,150,2,10,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,10,150,NA
"Paddle Hill Creek","2018-07-05",1.5,55,5,0.001,NA,50,2,8,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,8,55,NA
"Paddle Hill Creek","2018-11-30",1.5,220,5,0.001,NA,220,2,10,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,10,220,NA
"Paddle Hill Creek","2019-01-29",1.5,55,5,0.001,NA,100,2,2,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,2,55,NA
"Paddle Hill Creek","2019-05-01",5,120,5,0.001,NA,120,2,12,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,12,120,NA
"Paddle Hill Creek","2019-06-06",5,55,5,0.004,NA,50,2,10,NA,-43.605034,171.170337,NA,1,4,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2019-07-11",1.5,120,5,0.001,NA,120,2,17,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,17,120,NA
"Paddle Hill Creek","2019-08-23",1.5,150,5,0.001,NA,140,2,6,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,6,150,NA
"Paddle Hill Creek","2019-10-23",1.5,55,5,0.008,NA,50,2,9,NA,-43.605034,171.170337,NA,1,8,NA,NA,NA,9,55,NA
"Paddle Hill Creek","2019-12-18",1.5,240,5,0.009,NA,230,2,13,NA,-43.605034,171.170337,NA,1,9,NA,NA,NA,13,240,NA
"Paddle Hill Creek","2020-01-15",1.5,55,5,0.01,NA,50,2,4,NA,-43.605034,171.170337,NA,1,10,NA,NA,NA,4,55,NA
"Paddle Hill Creek","2020-02-11",1.5,55,5,0.003,NA,50,5,6,NA,-43.605034,171.170337,NA,1,3,NA,NA,NA,6,55,NA
"Paddle Hill Creek","2020-03-16",1.5,55,5,0.001,NA,50,2,7,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,7,55,NA
"Paddle Hill Creek","2020-06-02",1.5,140,5,0.001,NA,140,8,10,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,10,140,NA
"Paddle Hill Creek","2020-07-14",13,55,5,0.005,NA,50,5,24,NA,-43.605034,171.170337,NA,1,5,NA,NA,NA,24,55,NA
"Paddle Hill Creek","2020-08-11",4,55,5,0.001,NA,50,4,14,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,14,55,NA
"Paddle Hill Creek","2020-09-07",1.5,55,5,0.001,NA,50,2,10,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,10,55,NA
"Paddle Hill Creek","2020-12-02",1.5,55,5,0.001,NA,50,2,3,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,3,55,NA
"Paddle Hill Creek","2021-01-13",3,55,5,0.001,NA,50,2,9,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,9,55,NA
"Paddle Hill Creek","2021-02-24",4,250,5,0.21,NA,50,2,4,NA,-43.605034,171.170337,NA,1,210,NA,NA,NA,4,250,NA
"Paddle Hill Creek","2021-03-15",5,55,5,0.001,0.05,50,2,7,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,7,55,NA
"Paddle Hill Creek","2021-04-28",1.5,55,5,0.001,0.05,50,2,6,NA,-43.605034,171.170337,NA,1,1,NA,NA,NA,6,55,NA
